id	name	description	price
1588	Samsung Galaxy Buds2 Pro 256GB Gold 2023 - SKU 01	Compact wireless earbuds with rich sound, ANC and comfortable daily wear. Category: earbuds. Brand: Samsung. Color: Gold. Configuration: 256GB.	1185.72
1589	JBL Charge 5 256GB Gold 2023 - SKU 01	Portable Bluetooth speaker with waterproof design, punchy sound and power bank feature. Category: speaker. Brand: JBL. Color: Gold. Configuration: 256GB.	1222.91
1590	Sonos Roam 256GB Gold 2023 - SKU 01	Smart portable speaker with Wi-Fi, Bluetooth and room filling sound. Category: speaker. Brand: Sonos. Color: Gold. Configuration: 256GB.	1259.10
1591	Canon EOS R50 256GB Gold 2023 - SKU 01	Mirrorless camera for content creators, travel photography and sharp video recording. Category: camera. Brand: Canon. Color: Gold. Configuration: 256GB.	1296.29
1592	Sony Alpha ZV-E10 256GB Gold 2023 - SKU 01	Creator focused mirrorless camera with interchangeable lenses and strong video features. Category: camera. Brand: Sony. Color: Gold. Configuration: 256GB.	1333.48
1593	GoPro Hero 12 Black 256GB Gold 2023 - SKU 01	Rugged action camera for sports, travel, vlogging and stabilized video. Category: action camera. Brand: GoPro. Color: Gold. Configuration: 256GB.	1370.67
1594	DJI Osmo Action 4 256GB Gold 2023 - SKU 01	Durable action camera with strong low light video and stabilization. Category: action camera. Brand: DJI. Color: Gold. Configuration: 256GB.	1407.86
1595	Nintendo Switch OLED 256GB Gold 2023 - SKU 01	Portable and dockable game console with OLED screen and family friendly games. Category: game console. Brand: Nintendo. Color: Gold. Configuration: 256GB.	1444.05
1596	Sony PlayStation 5 Slim 256GB Gold 2023 - SKU 01	Home game console with fast storage, 4K gaming and immersive controller feedback. Category: game console. Brand: Sony. Color: Gold. Configuration: 256GB.	1481.24
1597	Microsoft Xbox Series X 256GB Gold 2023 - SKU 01	Powerful home console for 4K gaming, streaming and Game Pass titles. Category: game console. Brand: Microsoft. Color: Gold. Configuration: 256GB.	1518.43
1598	Logitech MX Master 3S 256GB Gold 2023 - SKU 01	Ergonomic wireless mouse for productivity, precision scrolling and multi device control. Category: mouse. Brand: Logitech. Color: Gold. Configuration: 256GB.	1555.62
1599	Logitech MX Keys S 256GB Gold 2023 - SKU 01	Low profile wireless keyboard with quiet typing, backlight and multi device pairing. Category: keyboard. Brand: Logitech. Color: Gold. Configuration: 256GB.	1592.81
1600	Razer DeathAdder V3 256GB Gold 2023 - SKU 01	Lightweight gaming mouse with fast sensor, ergonomic shape and precise tracking. Category: gaming mouse. Brand: Razer. Color: Gold. Configuration: 256GB.	1629.00
1601	Corsair K70 RGB Pro 256GB Gold 2023 - SKU 01	Mechanical gaming keyboard with fast switches, RGB lighting and durable build. Category: gaming keyboard. Brand: Corsair. Color: Gold. Configuration: 256GB.	1666.19
1602	LG OLED C3 55 Inch 256GB Gold 2023 - SKU 01	OLED smart TV with deep blacks, fast gaming response and cinematic picture quality. Category: television. Brand: LG. Color: Gold. Configuration: 256GB.	1703.38
1603	Samsung QLED Q80C 65 Inch 256GB Gold 2023 - SKU 01	Bright QLED smart TV for sports, movies, gaming and everyday streaming. Category: television. Brand: Samsung. Color: Gold. Configuration: 256GB.	1740.57
1604	Sony Bravia XR A80L 256GB Gold 2023 - SKU 01	Premium OLED TV with cinematic processing, rich contrast and smart streaming apps. Category: television. Brand: Sony. Color: Gold. Configuration: 256GB.	1777.76
1605	Anker 737 Power Bank 256GB Gold 2023 - SKU 01	High capacity portable charger for laptops, phones, tablets and travel. Category: power bank. Brand: Anker. Color: Gold. Configuration: 256GB.	1814.95
1606	Belkin BoostCharge Pro 256GB Gold 2023 - SKU 01	Fast wireless charging stand for phones, earbuds and everyday desk use. Category: charger. Brand: Belkin. Color: Gold. Configuration: 256GB.	1851.14
1607	TP-Link Archer AX55 256GB Gold 2023 - SKU 01	Wi-Fi 6 router for faster home networking, streaming and online gaming. Category: router. Brand: TP-Link. Color: Gold. Configuration: 256GB.	1888.33
1608	Netgear Nighthawk AX8 256GB Gold 2023 - SKU 01	High performance router with wide coverage and fast Wi-Fi 6 connectivity. Category: router. Brand: Netgear. Color: Gold. Configuration: 256GB.	1925.52
1609	Eero 6 Plus Mesh Wi-Fi 256GB Gold 2023 - SKU 01	Mesh Wi-Fi system for whole home coverage and simple network management. Category: mesh router. Brand: Eero. Color: Gold. Configuration: 256GB.	1962.71
1610	Kindle Paperwhite 256GB Gold 2023 - SKU 01	Water resistant e-reader with sharp display, warm light and long battery life. Category: e-reader. Brand: Kindle. Color: Gold. Configuration: 256GB.	1999.90
1611	Garmin Forerunner 265 256GB Gold 2023 - SKU 01	Running smartwatch with AMOLED display, training metrics and health tracking. Category: smartwatch. Brand: Garmin. Color: Gold. Configuration: 256GB.	2036.09
1612	Apple Watch Series 9 256GB Gold 2023 - SKU 01	Smartwatch with fitness tracking, notifications, health sensors and bright display. Category: smartwatch. Brand: Apple. Color: Gold. Configuration: 256GB.	2073.28
1613	Samsung Galaxy Watch6 256GB Gold 2023 - SKU 01	Android smartwatch with health tracking, notifications and everyday fitness tools. Category: smartwatch. Brand: Samsung. Color: Gold. Configuration: 256GB.	2110.47
1614	Fitbit Charge 6 256GB Gold 2023 - SKU 01	Slim fitness tracker with heart rate, sleep tracking and Google app support. Category: fitness tracker. Brand: Fitbit. Color: Gold. Configuration: 256GB.	2147.66
1615	Dyson V15 Detect 256GB Gold 2023 - SKU 01	Cordless vacuum with strong suction, laser dust detection and smart cleaning modes. Category: vacuum. Brand: Dyson. Color: Gold. Configuration: 256GB.	2184.85
1616	iRobot Roomba j7 256GB Gold 2023 - SKU 01	Robot vacuum with obstacle detection, smart mapping and automatic cleaning schedules. Category: robot vacuum. Brand: iRobot. Color: Gold. Configuration: 256GB.	2221.04
1617	Shark Ninja Foodi DualZone 256GB Gold 2023 - SKU 01	Dual basket air fryer for fast meals, crisp texture and flexible cooking. Category: air fryer. Brand: Shark. Color: Gold. Configuration: 256GB.	2258.23
1618	Instant Pot Duo Plus 256GB Gold 2023 - SKU 01	Multi cooker for pressure cooking, slow cooking, rice, soups and easy dinners. Category: pressure cooker. Brand: Instant Pot. Color: Gold. Configuration: 256GB.	2295.42
1619	Nespresso Vertuo Next 256GB Gold 2023 - SKU 01	Capsule coffee machine for espresso, coffee and simple home brewing. Category: coffee maker. Brand: Nespresso. Color: Gold. Configuration: 256GB.	2332.61
1620	Breville Barista Express 256GB Gold 2023 - SKU 01	Home espresso machine with grinder, steam wand and cafe style drinks. Category: espresso machine. Brand: Breville. Color: Gold. Configuration: 256GB.	2369.80
1621	Apple iPhone 15 Pro 256GB Graphite 2023 - SKU 01	A premium smartphone with advanced camera, fast processor, OLED display and all day battery. Category: smartphone. Brand: Apple. Color: Graphite. Configuration: 256GB.	2406.99
1622	Apple iPhone 14 256GB Graphite 2023 - SKU 01	A reliable smartphone with sharp display, strong camera quality and smooth everyday performance. Category: smartphone. Brand: Apple. Color: Graphite. Configuration: 256GB.	43.18
1623	Apple MacBook Air M3 256GB Graphite 2023 - SKU 01	A lightweight laptop for work, school, travel, coding and creative productivity. Category: laptop. Brand: Apple. Color: Graphite. Configuration: 256GB.	80.37
1624	Apple iPad Air 256GB Graphite 2023 - SKU 01	A thin tablet for streaming, note taking, drawing and mobile productivity. Category: tablet. Brand: Apple. Color: Graphite. Configuration: 256GB.	117.56
1625	Samsung Galaxy S24 Ultra 256GB Graphite 2023 - SKU 01	A flagship Android phone with bright display, zoom camera and high performance chipset. Category: smartphone. Brand: Samsung. Color: Graphite. Configuration: 256GB.	154.75
1626	Samsung Galaxy A55 256GB Graphite 2023 - SKU 01	A mid range Android phone with AMOLED display, strong battery life and clean design. Category: smartphone. Brand: Samsung. Color: Graphite. Configuration: 256GB.	191.94
1627	Samsung Galaxy Tab S9 256GB Graphite 2023 - SKU 01	A premium Android tablet for media, drawing, multitasking and business use. Category: tablet. Brand: Samsung. Color: Graphite. Configuration: 256GB.	228.13
1628	Google Pixel 8 Pro 256GB Graphite 2023 - SKU 01	A camera focused Android phone with AI features and clean software experience. Category: smartphone. Brand: Google. Color: Graphite. Configuration: 256GB.	265.32
1629	Google Pixel 7a 256GB Graphite 2023 - SKU 01	A compact Android phone with excellent camera quality and reliable battery life. Category: smartphone. Brand: Google. Color: Graphite. Configuration: 256GB.	302.51
1630	OnePlus 12 256GB Graphite 2023 - SKU 01	A fast Android phone with smooth display, rapid charging and flagship performance. Category: smartphone. Brand: OnePlus. Color: Graphite. Configuration: 256GB.	339.70
1631	Xiaomi Redmi Note 13 Pro 256GB Graphite 2023 - SKU 01	A value smartphone with large display, high resolution camera and long battery life. Category: smartphone. Brand: Xiaomi. Color: Graphite. Configuration: 256GB.	376.89
1632	Sony Xperia 1 V 256GB Graphite 2023 - SKU 01	A creator focused phone with cinematic display, pro camera controls and rich audio. Category: smartphone. Brand: Sony. Color: Graphite. Configuration: 256GB.	413.08
1633	Motorola Moto G Power 256GB Graphite 2023 - SKU 01	An affordable phone with large battery, simple software and dependable performance. Category: smartphone. Brand: Motorola. Color: Graphite. Configuration: 256GB.	450.27
1634	Nokia G50 256GB Graphite 2023 - SKU 01	A durable smartphone with clean Android experience and reliable connectivity. Category: smartphone. Brand: Nokia. Color: Graphite. Configuration: 256GB.	487.46
1635	Dell XPS 13 256GB Graphite 2023 - SKU 01	A premium ultrabook with compact chassis, sharp screen and excellent keyboard. Category: laptop. Brand: Dell. Color: Graphite. Configuration: 256GB.	524.65
1636	Dell XPS 15 256GB Graphite 2023 - SKU 01	A powerful laptop for creators, developers and professionals who need extra performance. Category: laptop. Brand: Dell. Color: Graphite. Configuration: 256GB.	561.84
1637	HP Spectre x360 256GB Graphite 2023 - SKU 01	A convertible laptop with touchscreen, premium design and flexible productivity modes. Category: laptop. Brand: HP. Color: Graphite. Configuration: 256GB.	598.03
1638	HP Pavilion 15 256GB Graphite 2023 - SKU 01	A practical laptop for office work, study, streaming and everyday home use. Category: laptop. Brand: HP. Color: Graphite. Configuration: 256GB.	635.22
1639	Lenovo ThinkPad X1 Carbon 256GB Graphite 2023 - SKU 01	A business laptop with durable build, excellent keyboard and lightweight design. Category: laptop. Brand: Lenovo. Color: Graphite. Configuration: 256GB.	672.41
1640	Lenovo Yoga 7i 256GB Graphite 2023 - SKU 01	A flexible 2 in 1 laptop with touchscreen, long battery life and portable design. Category: laptop. Brand: Lenovo. Color: Graphite. Configuration: 256GB.	709.60
1641	Asus ROG Zephyrus G14 256GB Graphite 2023 - SKU 01	A compact gaming laptop with strong graphics, fast display and portable power. Category: gaming laptop. Brand: Asus. Color: Graphite. Configuration: 256GB.	746.79
1642	Acer Swift Go 14 256GB Graphite 2023 - SKU 01	A slim laptop for students, remote workers and productivity on the move. Category: laptop. Brand: Acer. Color: Graphite. Configuration: 256GB.	783.98
1643	Microsoft Surface Pro 9 256GB Graphite 2023 - SKU 01	A detachable Windows device for tablet use, note taking and laptop workflows. Category: tablet laptop. Brand: Microsoft. Color: Graphite. Configuration: 256GB.	820.17
1644	Amazon Fire HD 10 256GB Graphite 2023 - SKU 01	An affordable tablet for streaming, reading, browsing and family entertainment. Category: tablet. Brand: Amazon. Color: Graphite. Configuration: 256GB.	857.36
1645	Bose QuietComfort Ultra Headphones 256GB Graphite 2023 - SKU 01	Noise cancelling wireless headphones with immersive audio and comfortable fit. Category: headphones. Brand: Bose. Color: Graphite. Configuration: 256GB.	894.55
1646	Sony WH-1000XM5 256GB Graphite 2023 - SKU 01	Premium noise cancelling headphones with clear calls and long battery life. Category: headphones. Brand: Sony. Color: Graphite. Configuration: 256GB.	931.74
1647	Apple AirPods Pro 2 256GB Graphite 2023 - SKU 01	Wireless earbuds with active noise cancellation, transparency mode and spatial audio. Category: earbuds. Brand: Apple. Color: Graphite. Configuration: 256GB.	968.93
1648	Samsung Galaxy Buds2 Pro 256GB Graphite 2023 - SKU 01	Compact wireless earbuds with rich sound, ANC and comfortable daily wear. Category: earbuds. Brand: Samsung. Color: Graphite. Configuration: 256GB.	1005.12
1649	JBL Charge 5 256GB Graphite 2023 - SKU 01	Portable Bluetooth speaker with waterproof design, punchy sound and power bank feature. Category: speaker. Brand: JBL. Color: Graphite. Configuration: 256GB.	1042.31
1650	Sonos Roam 256GB Graphite 2023 - SKU 01	Smart portable speaker with Wi-Fi, Bluetooth and room filling sound. Category: speaker. Brand: Sonos. Color: Graphite. Configuration: 256GB.	1079.50
1651	Canon EOS R50 256GB Graphite 2023 - SKU 01	Mirrorless camera for content creators, travel photography and sharp video recording. Category: camera. Brand: Canon. Color: Graphite. Configuration: 256GB.	1116.69
1652	Sony Alpha ZV-E10 256GB Graphite 2023 - SKU 01	Creator focused mirrorless camera with interchangeable lenses and strong video features. Category: camera. Brand: Sony. Color: Graphite. Configuration: 256GB.	1153.88
1653	GoPro Hero 12 Black 256GB Graphite 2023 - SKU 01	Rugged action camera for sports, travel, vlogging and stabilized video. Category: action camera. Brand: GoPro. Color: Graphite. Configuration: 256GB.	1190.07
1654	DJI Osmo Action 4 256GB Graphite 2023 - SKU 01	Durable action camera with strong low light video and stabilization. Category: action camera. Brand: DJI. Color: Graphite. Configuration: 256GB.	1227.26
1655	Nintendo Switch OLED 256GB Graphite 2023 - SKU 01	Portable and dockable game console with OLED screen and family friendly games. Category: game console. Brand: Nintendo. Color: Graphite. Configuration: 256GB.	1264.45
1656	Sony PlayStation 5 Slim 256GB Graphite 2023 - SKU 01	Home game console with fast storage, 4K gaming and immersive controller feedback. Category: game console. Brand: Sony. Color: Graphite. Configuration: 256GB.	1301.64
1657	Microsoft Xbox Series X 256GB Graphite 2023 - SKU 01	Powerful home console for 4K gaming, streaming and Game Pass titles. Category: game console. Brand: Microsoft. Color: Graphite. Configuration: 256GB.	1338.83
